Brnd_Name,Mftr_Name,Tot_Mftr
Antivert,Casper Pharma L,1
Anucort-HC,Cosette Pharmac,1
Anusol-HC,Salix Pharmaceu,1
Apexicon E,Sandoz,1
Apidra,Sanofi-Aventis,1
Apidra Solostar,Sanofi-Aventis,1
Aplenzin,Bausch Health U,1
Aplisol,Par Pharmaceuti,1
Apokyn,US World/Supern,1
Apraclonidine HCl,Akorn Inc.,1
Apraclonidine HCl,Sandoz,1
Aprepitant,Glenmark Pharma,1
Aprepitant,Sandoz,1
Aprepitant,Torrent Pharmac,1
Apretude,Viiv Healthcare,1
Apri,Teva USA,1
Apriso,Salix Pharmaceu,1
Aptensio XR,Rhodes Pharmace,1
Aptiom,Sunovion Pharma,1
Aptivus,Boehringer Ing.,1
Aquasol A,Casper Pharma L,1
Aralast NP,Baxalta US Inc.,1
Aranelle,Teva USA,1
Aranesp,Amgen,1
Arava,Sanofi-Aventis,1
Arazlo,Bausch Health U,1
Arcalyst,Kiniksa Pharmac,1
Arformoterol Tartrate,"Cipla USA, Inc.",1
Arformoterol Tartrate,Glenmark Pharma,1
Arformoterol Tartrate,Lupin Pharmaceu,1
Arformoterol Tartrate,Slate Run Pharm,1
Arformoterol Tartrate,Sun Pharmaceuti,1
Arformoterol Tartrate,Teva USA,1
Argatroban,Par Pharm.,1
Arginine,Major Pharmaceu,1
Aricept,Eisai Inc.,1
Arikayce,Insmed Incorpor,1
Arimidex,Ani Pharmaceuti,1
Aripiprazole,Accord Healthca,1
Aripiprazole,Ahp,1
Aripiprazole,Ajanta Pharma L,1
Aripiprazole,Alembic Pharmac,1
Aripiprazole,Amneal Pharmace,1
Aripiprazole,Apotex Corp,1
Aripiprazole,Ascend Laborato,1
Aripiprazole,Aurobindo Pharm,1
Aripiprazole,Avpak,1
Aripiprazole,Camber Pharmace,1
Aripiprazole,Dr.Reddy'S Lab,1
Aripiprazole,Exelan Pharmace,1
Aripiprazole,Macleods Pharma,1
Aripiprazole,Major Pharmaceu,1
Aripiprazole,Northstar Rx Ll,1
Aripiprazole,Silarx/Lannett,1
Aripiprazole,Sky Pharmaceuti,1
Aripiprazole,Solco Healthcar,1
Aripiprazole,Teva USA,1
Aripiprazole,Torrent Pharmac,1
Aripiprazole,Trigen Laborato,1
Aripiprazole,Vistapharm/Pai,1
Aripiprazole ODT,Alembic Pharmac,1
Aripiprazole ODT,Bionpharma Inc.,1
Aripiprazole ODT,Dr.Reddy'S Lab,1
Aripiprazole ODT,Viona Pharmaceu,1
Aristada,Alkermes Inc,1
Aristada Initio,Alkermes Inc,1
Aristospan,Sandoz,1
Arixtra,Mylan Instituti,1
Armodafinil,Aurobindo Pharm,1
Armodafinil,Lupin Pharmaceu,1
Armodafinil,Mylan,1
Armodafinil,Sandoz,1
Armodafinil,Teva USA,1
Armonair Digihaler,Teva Specialty,1
Armour Thyroid,Forest/Allergan,1
Arnuity Ellipta,Glaxosmithkline,1
Aromasin,Pharmaci/Pfizer,1
Arranon,Novartis,1
Arsenic Trioxide,Amneal Pharmace,1
Arsenic Trioxide,Amring Pharmace,1
Arsenic Trioxide,Fresenius Kabi,1
Arsenic Trioxide,Ingenus Pharmac,1
Arsenic Trioxide,Nexus Pharmaceu,1
Arsenic Trioxide,"STI Pharma, LLC",1
Arsenic Trioxide,Zydus Pharmaceu,1
Arthritis Pain Relief,Amerisource-Gnp,1
Arthrotec 50,Pharmaci/Pfizer,1
Arthrotec 75,Pharmaci/Pfizer,1
Artificial Tears,Chain Drug,1
Artificial Tears,Geri-Care,1
Artiss,Baxter Healthca,1
Arzerra,Novartis,1
Asa-Butalb-Caffeine-Codeine,Amneal Pharmace,1
Asacol Hd,Allergan Inc.,1
Asceniv,"Adma Biologics,",1
Asclera,Merz North Amer,1
Ascomp With Codeine,Breckenridge,1
Ascorbic Acid*,Mylan Instituti,1
Ascorbic Acid*,Rugby,1
Asenapine Maleate,Alembic Pharmac,1
Asenapine Maleate,Breckenridge,1
Asenapine Maleate,Greenstone LLC.,1
Asenapine Maleate,Sigmapharm Labo,1
Ashlyna,Glenmark Pharma,1
Asmanex,Merck Sharp & D,1
Asmanex,Organon LLC,1
Asmanex HFA,Merck Sharp & D,1
Asmanex HFA,Organon LLC,1
Asparlas,Servier Pharmac,1
Aspirin,Geri-Care,1
Aspirin,Perrigo/Goodsen,1
Aspirin,Rugby,1
Aspirin EC,Akron Pharma In,1
Aspirin EC,Geri-Care,1
Aspirin EC,Sm-Strategic So,1
Aspirin-Dipyridamole ER,Amneal Pharmace,1
Aspirin-Dipyridamole ER,Ani Pharmaceuti,1
Aspirin-Dipyridamole ER,Dr.Reddy'S Lab,1
Aspirin-Dipyridamole ER,Glenmark Pharma,1
Aspirin-Dipyridamole ER,Major Pharmaceu,1
Aspirin-Dipyridamole ER,"Micro Labs USA,",1
Aspirin-Dipyridamole ER,Northstar Rx Ll,1
Aspirin-Dipyridamole ER,Par Pharm.,1
Aspruzyo Sprinkle,Sun Pharma Glob,1
Astagraf XL,Astellas Pharma,1
Astringyn,Coopersurgical,1
Atacand,Ani Pharmaceuti,1
Atacand HCT,Ani Pharmaceuti,1
Atazanavir Sulfate,Amneal Pharmace,1
Atazanavir Sulfate,Aurobindo Pharm,1
Atazanavir Sulfate,Camber Pharmace,1
Atazanavir Sulfate,"Cipla USA, Inc.",1
Atazanavir Sulfate,Laurus Labs Lim,1
Atazanavir Sulfate,Northstar Rx Ll,1
Atazanavir Sulfate,Teva USA,1
Atenolol,Ahp,1
Atenolol,Aurobindo Pharm,1
Atenolol,Legacy Pharmace,1
Atenolol,Major Pharmaceu,1
Atenolol,Mylan,1
Atenolol,Mylan Instituti,1
Atenolol,Ranbaxy/Sun Pha,1
Atenolol,Rising Pharm,1
Atenolol,Sandoz,1
Atenolol,Teva USA,1
Atenolol,Unichem Pharmac,1
Atenolol,Zydus Pharmaceu,1
Atenolol-Chlorthalidone,Actavis/Teva,1
Atenolol-Chlorthalidone,Mylan,1
Atenolol-Chlorthalidone,Northstar Rx Ll,1
Atenolol-Chlorthalidone,Novitium/Ani Ph,1
Atenolol-Chlorthalidone,Unichem Pharmac,1
Atenolol-Chlorthalidone,Zydus Pharmaceu,1
Ativan*,Bausch Health U,1
Ativan*,Baxter Healthca,1
Ativan*,West-Ward/Hikma,1
Atomoxetine HCl,Ahp,1
Atomoxetine HCl,Apotex Corp,1
Atomoxetine HCl,Avpak,1
Atomoxetine HCl,Burel Pharmaceu,1
Atomoxetine HCl,Camber Pharmace,1
Atomoxetine HCl,Dr.Reddy'S Lab,1
Atomoxetine HCl,Glenmark Pharma,1
Atomoxetine HCl,Major Pharmaceu,1
Atomoxetine HCl,Northstar Rx Ll,1
Atomoxetine HCl,Prasco Labs,1
Atomoxetine HCl,Rising Pharm,1
Atomoxetine HCl,Teva USA,1
Atorvastatin Calcium,Accord Healthca,1
Atorvastatin Calcium,Ahp,1
Atorvastatin Calcium,Apotex Corp,1
Atorvastatin Calcium,Ascend Laborato,1
Atorvastatin Calcium,Avpak,1
Atorvastatin Calcium,Biocon Pharma I,1
Atorvastatin Calcium,"Cipla USA, Inc.",1
Atorvastatin Calcium,Dr.Reddy'S Lab,1
Atorvastatin Calcium,Greenstone LLC.,1
Atorvastatin Calcium,Kremers/Lannett,1
Atorvastatin Calcium,Legacy Pharmace,1
Atorvastatin Calcium,Lupin Pharmaceu,1
Atorvastatin Calcium,Major Pharmaceu,1
Atorvastatin Calcium,"Micro Labs USA,",1
Atorvastatin Calcium,Mylan,1
Atorvastatin Calcium,Mylan Instituti,1
Atorvastatin Calcium,Nivagen Pharmac,1
Atorvastatin Calcium,Northstar Rx Ll,1
Atorvastatin Calcium,Novadoz Pharmac,1
Atorvastatin Calcium,Ohm-Sun Pharmac,1
Atorvastatin Calcium,Quallent Pharma,1
Atorvastatin Calcium,Sandoz,1
Atorvastatin Calcium,Sciegen Pharmac,1
Atorvastatin Calcium,Teva USA,1
Atorvastatin Calcium,Zydus Pharmaceu,1
Atovaquone,Amneal Pharmace,1
Atovaquone,Bionpharma Inc.,1
Atovaquone,Camber Pharmace,1
Atovaquone,Glenmark Pharma,1
Atovaquone,"KVK-Tech, Inc.",1
Atovaquone,Lupin Pharmaceu,1
Atovaquone,Major Pharmaceu,1
Atovaquone,Northstar Rx Ll,1
Atovaquone,Pharm Assoc Inc,1
Atovaquone,Prasco Labs,1
Atovaquone,Vistapharm/Pai,1
Atovaquone-Proguanil HCl,Bluepoint Labor,1
Atovaquone-Proguanil HCl,Glenmark Pharma,1
Atovaquone-Proguanil HCl,Mylan,1
Atovaquone-Proguanil HCl,Prasco Labs,1
Atralin,Bausch Health U,1
Atripla,Gilead Sciences,1
Atropine Sulfate*,Accord Healthca*,1
Atropine Sulfate*,Akorn Inc.,1
Atropine Sulfate*,Amer. Regent,1
Atropine Sulfate*,Amneal Pharmace,1
Atropine Sulfate*,Apotex Corp,1
Atropine Sulfate*,Bausch & Lomb I,1
Atropine Sulfate*,Fresenius Kabi,1
Atropine Sulfate*,Hikma Pharmaceu,1
Atropine Sulfate*,Hospira/Pfizer,1
Atropine Sulfate*,International M,1
Atropine Sulfate*,Oak Pharmaceuti,1
Atropine Sulfate*,West-Ward/Hikma,1
Atrovent HFA,Boehringer Ing.,1
Aubagio,Sanofi-Aventis,1
Aubra,"Afaxys, Inc.",1
Aubra Eq,"Afaxys, Inc.",1
Augmentin,Dr.Reddy'S Lab,1
Aurovela,Aurobindo Pharm,1
Aurovela 24 Fe,Aurobindo Pharm,1
Aurovela Fe,Aurobindo Pharm,1
Auryxia,Keryx Biopharma,1
Austedo,Teva USA,1
Autoshield Duo Pen Needle,Bd Diabetes,1
Auvelity,Axsome Therapeu,1
Avalide,Sanofi-Aventis,1
Avapro,Sanofi-Aventis,1
Avar,Mission Pharm.,1
Avastin,"Genentech, Inc.",1
Aveed,Endo Pharm Inc.,1
Aviane,Teva USA,1
Avita,Mylan,1
Avodart,GSK/Woodward Ph,1
Avonex,Biogen-Idec,1
Avonex Pen,Biogen-Idec,1
Avsola,Amgen,1
Avycaz,Allergan Inc.,1
Axumin,Blue Earth Diag,1
Aygestin,Teva Women'S He,1
Ayr,B.F Ascher & Co,2
Ayvakit,Blueprint Medic,1
Azacitidine,Accord Healthca,1
Azacitidine,Armas Pharmaceu,1
Azacitidine,Bluepoint Labor,1
Azacitidine,Bluepoint/Oncop,1
Azacitidine,Breckenridge,1
Azacitidine,"Cipla USA, Inc.",1
Azacitidine,Dr. Reddy'S/Pre,1
Azacitidine,Dr.Reddy'S Lab,1
Azacitidine,Fresenius Kabi,1
Azacitidine,Meitheal Pharma,1
Azacitidine,Meitheal-Novapl,1
Azacitidine,Mylan Instituti,1
Azacitidine,Northstar Rx Ll,1
Azacitidine,Sandoz,1
Azacitidine,Sandoz/Novaplus,1
Azacitidine,West-Ward/Hikma,1
Azacitidine,Wockhardt USA L,1
Azactam,BMS Primarycare,1
Azasan,Salix Pharmaceu,1
Azasite,Akorn Inc/Thea,1
Azathioprine,Ahp,1
Azathioprine,Amneal Pharmace,1
Azathioprine,Ascend Laborato,1
Azathioprine,Glenmark Pharma,1
Azathioprine,Mylan,1
Azathioprine,Mylan Instituti,1
Azathioprine,Zydus Pharmaceu,1
Azelaic Acid,Actavis/Teva,1
Azelaic Acid,Amneal Pharmace,1
Azelaic Acid,Glenmark Pharma,1
Azelaic Acid,Sandoz,1
Azelaic Acid,Taro Pharm USA,1
Azelastine HCl*,Akorn Inc.,1
Azelastine HCl*,Alembic Pharmac,1
Azelastine HCl*,Amneal Pharmace,1
Azelastine HCl*,Apotex Corp*,1
Azelastine HCl*,Ascend Laborato,1
Azelastine HCl*,Aurobindo Pharm,1
Azelastine HCl*,Breckenridge,1
Azelastine HCl*,Fosun Pharma Us,1
Azelastine HCl*,Hi-Tech/Akorn C,1
Azelastine HCl*,Perrigo/Padagis,1
Azelastine HCl*,Roxane/West-War,1
Azelastine HCl*,Sandoz,1
Azelastine HCl*,Somerset Therap,1
Azelastine HCl*,Sun Pharma Glob*,1
Azelastine HCl*,Wallace/Mylan,1
Azelastine HCl*,Zydus Pharmaceu,1
Azelastine-Fluticasone,Apotex Corp,1
Azelastine-Fluticasone,Mylan,1
Azelastine-Fluticasone,Perrigo/Padagis,1
Azelex,Allerg/Almirall,1
Azilect,Teva Neuroscien,1
Azithromycin*,Ahp,1
Azithromycin*,Alembic Pharmac,1
Azithromycin*,Apotex Corp*,1
Azithromycin*,Athenex Pharmac,1
Azithromycin*,Athenex-Novaplu,1
Azithromycin*,Aurobindo Pharm,1
Azithromycin*,Auromedics-Eugi,1
Azithromycin*,Avpak,1
Azithromycin*,Bionpharma Inc.,1
Azithromycin*,Carlsbad Tech,1
Azithromycin*,Epic Pharma LLC,1
Azithromycin*,Fresenius Kabi,1
Azithromycin*,Fresenius/Novap,1
Azithromycin*,Greenstone LLC.,1
Azithromycin*,Hospira/Pfizer,1
Azithromycin*,Lannett Co. Inc,1
Azithromycin*,Lupin Pharmaceu,1
Azithromycin*,Major Pharmaceu,1
Azithromycin*,Mylan Instituti,1
Azithromycin*,Puracap Laborat,1
Azithromycin*,Rising Pharm,1
Azithromycin*,Sandoz,1
Azithromycin*,Slate Run Pharm,1
Azithromycin*,Sun Pharmaceuti,1
Azithromycin*,Tagi Pharma,1
Azithromycin*,Taro Pharm USA,1
Azithromycin*,Teva USA*,1
Azithromycin*,Wockhardt USA L,1
Azithromycin*,Zydus Pharmaceu,1
Azopt,Alcon/Novartis,1
Azopt,Novartis,1
Azor,"Daiichi Sankyo,",1
Azor,Daiichi Sankyo/,1
Azstarys,Corium/Prasco L,1
Aztreonam,Fresenius Kabi,1
Aztreonam,Fresenius/Novap,1
Aztreonam,Hospira/Pfizer,1
Azulfidine,Pharmaci/Pfizer,1
Azurette,Mayne Pharma In,1
B-12,Marlex Pharm.,1
B-Complex,Mylan Instituti,1
B-Complex Plus Vitamin C,Leader,1
BCG (Tice Strain),Merck Sharp & D,1
Bacitracin Zinc,Actavis Mid Atl,1
Bacitracin*,App/Fresenius K,1
Bacitracin*,Perrigo/Padagis,1
Bacitracin*,Pharmaci/Pfizer,1
Bacitracin*,Xellia Pharmace,1
Bacitracin-Polymyxin,Bausch & Lomb I,1
Baclofen*,Advagen Pharma,1
Baclofen*,Ahp,1
Baclofen*,Amneal Pharmace,1
Baclofen*,Aurobindo Pharm,1
Baclofen*,Avpak,1
Baclofen*,Camber Pharmace,1
Baclofen*,Eywa Pharma Inc,1
Baclofen*,Kartha Pharmace,1
Baclofen*,Lannett Co. Inc,1
Baclofen*,Lifestar Pharma,1
Baclofen*,Major Pharmaceu,1
Baclofen*,Mckesson Packag,1
Baclofen*,Mylan Instituti,1
Baclofen*,Northstar Rx Ll,1
Baclofen*,Palmetto Pharma,1
Baclofen*,Qualitest/Par P,1
Baclofen*,Sagent Pharmace,1
Baclofen*,Teva USA,1
Baclofen*,"Trupharma, LLC.",1
Baclofen*,Unichem Pharmac,1
Baclofen*,Upsher Smith La,1
Baclofen*,Upsher-Smith La,1
Baclofen*,Zydus Pharmaceu,1
Bacmin,Marnel/Allegis,1
Bactrim Ds,Caraco Pharma I,1
Bafiertam,Banner Life Sci,1
Balance B-50,Avpak,1
Balanced Salt,B.Braun,1
Balcoltra,Avion Pharmaceu,1
Balneol,Meda Consumer H,1
Balsalazide Disodium,Apotex Corp,1
Balsalazide Disodium,Oceanside Pharm,1
Balsalazide Disodium,West-Ward/Hikma,1
Balsam Peru-Castor Oil,Nivagen Pharmac,1
Balversa,Janssen Product,1
Balziva,Teva USA,1
Bamlanivimab (Eua),Eli Lilly & Co.,1
Bandages,Sm-Strategic So,1
Bandages Sheer,Sm-Strategic So,1
Banzel,Eisai Inc.,1
Baqsimi,Eli Lilly & Co.,1
Baraclude,BMS Primarycare,1
Barhemsys,Acacia Pharma,1
Basaglar Kwikpen U-100,Eli Lilly & Co.,1
Bavencio,"Emd Serono, Inc",1
Baxdela,Melinta Therape,1
Bebtelovimab (Eua),Eli Lilly & Co.,1
Beconase Aq,Glaxosmithkline,1
Belbuca,Biodelivery Sci,1
Beleodaq,Acrotech Biopha,1
Belladonna-Opium,Perrigo/Padagis,1
Belrapzo,Eagle Pharmaceu,1
Belsomra,Merck Sharp & D,1
Belviq,Eisai Inc.,1
Benazepril HCl,Amneal Pharmace,1
Benazepril HCl,Aurobindo Pharm,1
Benazepril HCl,Avpak,1
Benazepril HCl,Mylan,1
Benazepril HCl,Sandoz,1
Benazepril HCl,Solco Healthcar,1
Benazepril-Hydrochlorothiazide,Apotex Corp,1
Benazepril-Hydrochlorothiazide,Mylan,1
Benazepril-Hydrochlorothiazide,Padagis,1
Benazepril-Hydrochlorothiazide,Rising Pharm,1
Benazepril-Hydrochlorothiazide,Sandoz,1
Bendamustine HCl,Eagle Pharmaceu,1
Bendeka,"Cephalon,Inc.-T",1
Benefix,Wyeth/Pfizer,1
Benicar,Cosette Pharmac,1
Benicar,Daiichi Sankyo/,1
Benicar HCT,Cosette Pharmac,1
Benicar HCT,Daiichi Sankyo/,1
Benlysta*,Glaxosmithkline*,1
Bensal HP,Smg Pharmaceuti,1
Bentyl,Aptalis/Allerga,1
Benzaclin,Bausch Health U,1
Benzamycin,Bausch Health U,1
Benzonatate,Acella Pharmace,1
Benzonatate,Ahp,1
Benzonatate,Alembic Pharmac,1
Benzonatate,Amneal Pharmace,1
Benzonatate,Ascend Laborato,1
Benzonatate,Bionpharma Inc.,1
Benzonatate,Camber Pharmace,1
Benzonatate,Caraco/Sun Phar,1
Benzonatate,Epic Pharma LLC,1
Benzonatate,Greenstone LLC.,1
Benzonatate,Major Pharmaceu,1
Benzonatate,Mallinckrodt Ph,1
Benzonatate,Mckesson Packag,1
Benzonatate,Medstone Pharma,1
Benzonatate,Strides Pharma,1
Benzonatate,Tagi Pharma,1
Benzonatate,Zydus Pharmaceu,1
Benzoyl Peroxide,Akron Pharma In,1
Benzphetamine HCl,"KVK-Tech, Inc.",1
Benztropine Mesylate*,Ahp,1
Benztropine Mesylate*,Akorn Inc.,1
Benztropine Mesylate*,App/Fresenius K,1
Benztropine Mesylate*,Bayshore Pharma,1
Benztropine Mesylate*,Chartwell Rx Ll,1
Benztropine Mesylate*,"Cipla USA, Inc.",1
Benztropine Mesylate*,Excellium Pharm,1
Benztropine Mesylate*,Leading Pharma,1
Benztropine Mesylate*,Major Pharmaceu,1
Benztropine Mesylate*,Par Pharm.,1
Benztropine Mesylate*,Qualitest/Par P,1
Benztropine Mesylate*,West-Ward/Hikma,1
Benztropine Mesylate*,Zydus Pharmaceu,1
Beovu,Novartis,1
Bepotastine Besilate,Apotex Corp,1
Bepotastine Besilate,Bausch & Lomb I,1
Bepotastine Besilate,Mylan,1
Bepreve,Bausch & Lomb I,1
Berinert,CSL Behring LLC,1
Besivance,Bausch & Lomb I,1
Besponsa,Wyeth/Pfizer,1
Besremi,Pharmaessentia,1
Betadine,Alcon Laborator,1
Betaine Anhydrous,"Oakrum Pharma,",1
Betamethasone Diprop Augmented,Actavis/Teva,1
Betamethasone Diprop Augmented,Fougera/Sandoz,1
Betamethasone Diprop Augmented,Glenmark Pharma,1
Betamethasone Diprop Augmented,Lupin Pharmaceu,1
Betamethasone Diprop Augmented,Mckesson Packag,1
Betamethasone Diprop Augmented,Perrigo/Padagis,1
Betamethasone Diprop Augmented,Prasco Labs,1
Betamethasone Diprop Augmented,Sandoz,1
Betamethasone Diprop Augmented,Taro Pharm USA,2
Betamethasone Diprop Augmented,Teligent Pharma,1
Betamethasone Dipropionate,Actavis/Teva,1
Betamethasone Dipropionate,Cosette Pharmac,1
Betamethasone Dipropionate,Fougera/Sandoz,1
Betamethasone Dipropionate,Northstar Rx Ll,1
Betamethasone Dipropionate,Padagis,1
Betamethasone Dipropionate,Taro Pharm USA,1
Betamethasone Dipropionate,"Trupharma, LLC.",1
Betamethasone Dipropionate,Versapharm/Akor,1
Betamethasone Dipropionate,Viona Pharmaceu,1
Betamethasone Dipropionate,Zydus Pharmaceu,1
Betamethasone Sod Phos-Acetate,Amer. Regent,1
Betamethasone Sod Phos-Acetate,American Reg-No,1
Betamethasone Sod Phos-Acetate,Exela Pharma Sc,1
Betamethasone Valerate,Actavis/Teva,1
Betamethasone Valerate,Cosette Pharmac,1
Betamethasone Valerate,Fougera/Sandoz,1
Betamethasone Valerate,Ingenus Pharmac,1
Betamethasone Valerate,Mylan,1
Betamethasone Valerate,Padagis,1
Betamethasone Valerate,"STI Pharma, LLC",1
Betamethasone Valerate,Sandoz,1
Betamethasone Valerate,Taro Pharm USA,1
Betaseron,"Bayer,Pharm Div",1
Betaxolol HCl*,Akorn Inc.,1
Betaxolol HCl*,Epic Pharma LLC,1
Betaxolol HCl*,"KVK-Tech, Inc.",1
Betaxolol HCl*,Sandoz,1
Bethanechol Chloride,Ahp,1
Bethanechol Chloride,Amneal Pharmace,1
Bethanechol Chloride,Eci Pharmaceuti,1
Bethanechol Chloride,Lannett Co. Inc,1
Bethanechol Chloride,Major Pharmaceu,1
Bethanechol Chloride,Teva USA,1
Bethanechol Chloride,Upsher Smith La,1
Bethkis,"Chiesi USA, Inc",1
Betimol,Akorn Inc/Thea,1
Betimol,Oak Pharmaceuti,1
Betoptic S,Alcon/Novartis,1
Bevespi Aerosphere,Astrazeneca,1
Bexarotene*,Amneal Pharmace*,1
Bexarotene*,Ani Pharmaceuti,1
Bexarotene*,Mylan,1
Bexarotene*,Oceanside Pharm*,1
Bexarotene*,Teva USA,1
Bexarotene*,Upsher-Smith La,1
Bexarotene*,West-Ward/Hikma,1
Beyaz,"Bayer,Pharm Div",1
Biafine,Bausch Health U,1
Bicalutamide,Accord Healthca,1
Bicalutamide,Ani Pharmaceuti,1
Bicalutamide,Apotex Corp,1
Bicalutamide,Major Pharmaceu,1
Bicalutamide,Northstar Rx Ll,1
Bicalutamide,Sun Pharma Glob,1
Bicillin C-R,Pfizer US Pharm,1
Bicillin L-A,Monarch Phrm,1
Bicillin L-A,Pfizer US Pharm,1
Bidil,Arbor Pharmaceu,1
Bidil,Arbor/Azurity,1
Bijuva,Therapeuticsmd,1
Biktarvy,Gilead Sciences,1
Biltricide,"Bayer,Pharm Div",1
Bimatoprost*,Alembic Pharmac*,1
Bimatoprost*,Apotex Corp,1
Bimatoprost*,Fosun Pharma Us,1
Bimatoprost*,Hi-Tech/Akorn C,1
Bimatoprost*,Lupin Pharmaceu,1
Bimatoprost*,Sandoz,1
Bimatoprost*,Somerset Therap,1
Biorphen,Eton Pharmaceut,1
Biotin,Hillestad Pharm,1
Biotin,Nat'L Vit. Co.,1
Bisacodyl*,Geri-Care*,1
Bisacodyl*,Time-Cap Labs,1
Bisoprolol Fumarate,Alembic Pharmac,1
Bisoprolol Fumarate,Aurobindo Pharm,1
Bisoprolol Fumarate,Mylan,1
Bisoprolol Fumarate,Novitium/Ani Ph,1
Bisoprolol Fumarate,Sandoz,1
Bisoprolol Fumarate,"Trupharma, LLC.",1
Bisoprolol Fumarate,Unichem Pharmac,1
Bisoprolol-Hydrochlorothiazide,Edenbridge Phar,1
Bisoprolol-Hydrochlorothiazide,Glenmark Pharma,1
Bisoprolol-Hydrochlorothiazide,Mylan,1
Bisoprolol-Hydrochlorothiazide,Novitium/Ani Ph,1
Bisoprolol-Hydrochlorothiazide,Teva USA,1
Bisoprolol-Hydrochlorothiazide,Unichem Pharmac,1
Bivalirudin,Accord Healthca,1
Bivalirudin,Athenex Pharmac,1
Bivalirudin,Auromedics-Eugi,1
Bivalirudin,"Civica, Inc.",1
Bivalirudin,Dr.Reddy'S Lab,1
Bivalirudin,Fresenius Kabi,1
Bivalirudin,Hospira/Pfizer,1
Bivalirudin,Mylan Instituti,1
Bivalirudin,Sandoz,1
Bivalirudin,Sandoz/Novaplus,1
Bivalirudin,Slate Run Pharm,1
Bivalirudin-0.9% NaCl,Baxter Healthca,1
Bivigam,"Adma Biologics,",1
Blenrep,Glaxosmithkline,1
Bleomycin Sulfate,App/Fresenius K,1
Bleomycin Sulfate,Hospira-Novaplu,1
Bleomycin Sulfate,Hospira/Pfizer,1
Bleomycin Sulfate,Meitheal Pharma,1
Bleomycin Sulfate,Northstar Rx Ll,1
Bleomycin Sulfate,Teva Parenteral,1
Bleomycin Sulfate,West-Ward/Hikma,1
Blephamide,Allergan Inc.,1
Blincyto,Amgen,1
Blisovi 24 Fe,Lupin Pharmaceu,1
Blisovi Fe,Lupin Pharmaceu,1
Bloxiverz,Exela Pharma Sc,1
Boniva,Roche Labs.,1
Bonjesta,"Duchesnay USA,",1
Bortezomib*,Apotex Corp,1
Bortezomib*,Athenex Pharmac,1
Bortezomib*,Auromedics-Eugi,1
Bortezomib*,Baxter Healthca,1
Bortezomib*,Bluepoint Labor,1
Bortezomib*,Dr.Reddy'S Lab*,1
Bortezomib*,Fresenius Kabi*,1
Bortezomib*,Hikma Pharmaceu,1
Bortezomib*,Hospira/Pfizer,1
Bortezomib*,Ingenus Pharmac,1
Bortezomib*,Meitheal Pharma,1
Bortezomib*,Novadoz Pharmac,1
Bortezomib*,Sagent Pharmace,1
Bortezomib*,Zydus Pharmaceu,1
Bosentan,Par Pharm.,1
Bosentan,Sun Pharma Glob,1
Bosentan,Zydus Pharmaceu,1
Bosulif,Pfizer US Pharm,1
Botox,Allergan Inc.,1
Botox,Allergan/Botox,1
Botox Cosmetic,Allergan/Botox,1
Bp 10-1,Acella Pharmace,1
Braftovi,Array/Pfizer,1
Breo Ellipta,Glaxosmithkline,1
Brevibloc,Baxter Healthca,2
Brevital Sodium,Par Pharmaceuti,1
Brexafemme,"Scynexis, Inc.",1
Breztri Aerosphere,Astrazeneca,1
Bridion,Merck Sharp & D,1
Briellyn,Glenmark Pharma,1
Brilinta,Astrazeneca,1
Brimonidine Tartrate,Akorn Inc.,1
Brimonidine Tartrate,Apotex Corp,1
Brimonidine Tartrate,Bausch & Lomb I,1
Brimonidine Tartrate,Florida Pharmac,1
Brimonidine Tartrate,Pacific-Zydus (,1
Brimonidine Tartrate,Sandoz,1
Brimonidine Tartrate,Somerset Therap,1
Brimonidine Tartrate-Timolol,Apotex Corp,1
Brimonidine Tartrate-Timolol,Pacific-Zydus (,1
Brimonidine Tartrate-Timolol,Sandoz,1
Brimonidine Tartrate-Timolol,Teva USA,1
Brineura,Biomarin Pharma,1
Brinzolamide,Oceanside Pharm,1
Brinzolamide,Sandoz,1
Brinzolamide,Teva USA,1
Brisdelle,Sebela Pharmace,1
Briviact*,UCB Pharma*,1
Bromfed DM,Morton Grove Ph,1
Bromfenac Sodium,Alembic Pharmac,1
Bromfenac Sodium,Fosun Pharma Us,1
Bromfenac Sodium,Hi-Tech/Akorn C,1
Bromocriptine Mesylate,Mylan,1
Bromocriptine Mesylate,Perrigo/Padagis,1
Bromocriptine Mesylate,Ranbaxy/Sun Pha,1
Bromocriptine Mesylate,Sandoz,1
Bromocriptine Mesylate,Zydus Pharmaceu,1
Brompheniramine-Pseudoephed-DM,Acella Pharmace,1
Brompheniramine-Pseudoephed-DM,Breckenridge,1
Brompheniramine-Pseudoephed-DM,Eywa Pharma Inc,1
Brompheniramine-Pseudoephed-DM,Lannett Co. Inc,1
Brompheniramine-Pseudoephed-DM,Mayne Pharma In,1
Brompheniramine-Pseudoephed-DM,Morton Grove Ph,1
Brompheniramine-Pseudoephed-DM,Par Pharm.,1
Brompheniramine-Pseudoephed-DM,Perrigo/Padagis,1
Brompheniramine-Pseudoephed-DM,Pharm Assoc Inc,1
Brompheniramine-Pseudoephed-DM,Taro Pharm USA,1
Brompheniramine-Pseudoephed-DM,Wockhardt USA L,1
Bromsite,Sun Pharmaceuti,1
Bronchitol,"Chiesi USA, Inc",1
Brovana,Sunovion/Lupin,1
Brukinsa,"Beigene USA, In",1
