Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Pharm Assoc Inc,55356.05,2085259.577,6807,4595,0.026566683,8.132224181,12.0470185,0,45324.73,1780632.244,5933,4039,0.025342448,7.63942862,11.22177024,0,46508.96,1703867.592,5165,3374,0.027225221,9.004638916,13.78451689,0,52140.65,1787749.88,5700,3495,0.028889492,9.147482456,14.91864092,0,48525.72,1703550.5,5946,3851,0.028368122,8.161069627,12.60081018,0,-0.018047044,0.016537293
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Qualitest/Par P,1270749.02,5618034,100054,58862,0.21906503,12.70063186,21.58861439,0,1908193.35,7623196,136897,66069,0.236793798,13.93889822,28.88182582,0,1289595.54,4902448,106659,57100,0.251624955,12.09082722,22.5848606,0,140276.42,448536,10070,6447,0.29589908,13.93013108,21.75840236,0,7118.71,22593,544,434,0.304520985,13.08586397,16.4025576,0,0.029137995,0.085828015
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Teva USA,7238730.21,35395817.97,637845,328208,0.198487767,11.34872925,22.05531313,0,4115440.23,19021116,358181,160564,0.207619988,11.489834,25.63115163,0,1892066.79,7661236.5,140656,67222,0.232878919,13.45173181,28.14654116,0,504772.27,1919517,36945,19007,0.247119114,13.66280336,26.55717736,0,90684.85,371899,8478,5345,0.234888679,10.69649092,16.9662956,0,-0.049492066,0.042994659
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Amneal Pharmace,6794065.87,32731571.5,712431,407908,0.207569193,9.536454576,16.65587797,0,3590713.73,17035577,413784,241196,0.210777347,8.677749091,14.88711973,0,1297315.46,4978281,114629,60660,0.260595065,11.31751529,21.38667095,0,1214817.01,3993647,95455,51220,0.304187378,12.72659379,23.71763003,0,1937402.04,6308378,154936,95509,0.307115718,12.50453116,20.28502068,0,0.009626764,0.102896572
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Mallinckrodt Ph,15574389.35,70159499,1298824,654237,0.217159561,11.99114688,23.80542426,0,17256601.8,77841425.4,1609370,776859,0.215224925,10.722582,22.21329971,0,22732317.68,89972870,1850142,828026,0.241851451,12.28679619,27.45362788,0,25772030.28,85874052.5,1780806,807498,0.284848615,14.47211559,31.91590602,0,28141007.11,83805193.07,1702914,765577,0.31548996,16.52520744,36.75790562,0,0.107570629,0.097871843
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Ranbaxy Pharmac,1428.87,4526,60,28,0.313253751,23.8145,51.03107143,0,245.99,886,15,0,0.277641084,16.39933333,0,1,843.18,2715,37,14,0.310563536,22.78864865,60.22714286,0,898.84,2409,27,13,0.373117476,33.29037037,69.14153846,1,1932.25,4254,43,14,0.454219558,44.93604651,138.0178571,0,0.217363397,0.097342975
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Hi-Tech/Akorn C,170114.39,6544761.246,20723,13586,0.025990783,8.208965401,12.5213006,0,127172.31,5086526.314,16464,10576,0.025003138,7.724265671,12.02461328,0,110596.95,4400883.834,12755,7376,0.025129467,8.670870247,14.9941635,0,99808.93,3954194,11024,6442,0.025253793,9.053785377,15.49346942,0,91628.3,3628793.5,10759,6534,0.025250392,8.516432754,14.02330885,0,-0.000134678,-0.00719904
Acetazolamide,Acetazolamide,1,Avet Pharmaceut,5917901.72,3470475.5,50658,21365,1.679847066,116.8206743,276.9904854,0,4646102.85,2816894.25,43272,19216,1.623972662,107.3697275,241.7830376,0,4973387.97,3145643,45067,15287,1.577478024,110.3554257,325.3344652,0,2925325.7,3372224.33,47435,18737,0.863922028,61.670195,156.1256178,0,3085533.99,3260671.241,45221,19791,0.940938091,68.23232547,155.9059163,0,0.089147006,-0.134887024
Acetazolamide,Acetazolamide,1,Lannett Co. Inc,6754653.43,3845924.357,60028,25833,1.756314686,112.5250455,261.4738292,0,5107084.73,2949002,43016,17980,1.73180104,118.7252355,284.0425323,0,4411455.68,3034477,41121,15490,1.453777926,107.2798735,284.7937818,0,1351156.49,1137609,17489,9353,1.187716069,77.25750415,144.462364,0,179467.72,160798,2626,1302,1.116106668,68.34261995,137.8400307,0,-0.060291684,-0.10715547
Acetazolamide,Acetazolamide,1,Breckenridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11364.73,8626,99,95,1.313869003,114.7952525,119.6287368,0,372212.71,268209.75,4418,2219,1.382054656,84.24914215,167.738941,0,63543.31,47420,859,578,1.33301881,73.97358557,109.9365225,0,-0.035480396,0.007261201
Acetazolamide,Acetazolamide,1,Strides Pharma,1824542.64,1150653.5,17045,7608,1.584677413,107.0426894,239.818959,0,4609348.39,3078088.5,45957,19593,1.492801451,100.2969817,235.2548558,0,4521544.65,3102218.5,44560,17838,1.455054299,101.4709302,253.4782291,0,4820758.76,4487466.5,63163,27023,1.073063138,76.32251096,178.3946549,0,5629783.31,5892683.5,80039,35541,0.953522869,70.3380016,158.4025016,0,-0.111400965,-0.119260323
Acetazolamide,Acetazolamide,1,Lifestar Pharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753686.99,1439697,19758,9015,1.216184029,88.75832524,194.5298935,0,1604797.47,1574467.5,26160,10622,1.016189883,61.34546904,151.0824205,0,-0.164443983,-0.164443983
Acetazolamide,Acetazolamide,1,AHP,6569.86,3277,76,30,2.004839793,86.44552632,218.9953333,0,8149.46,3515,73,27,2.318480797,111.6364384,301.8318519,0,5762.57,4302,70,26,1.339509531,82.32242857,221.6373077,0,6345.1,3435,30,21,1.847190684,211.5033333,302.1476191,0,2316.58,1614,14,0,1.435303594,165.47,0,1,-0.222980277,-0.080152093
Acetazolamide,Acetazolamide,1,Novitium/Ani Ph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295326.62,248575,2399,1473,1.187793325,123.1040517,200.4932926,0,853683.62,814148,8930,3837,1.046395581,95.59726988,222.4872609,0,766621.87,810855,9438,4413,0.940871421,81.227153,173.7189826,0,-0.10084538,-0.109990385
Acetazolamide,Acetazolamide,1,Eywa Pharma Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387983.35,208885,2089,1051,1.855262326,185.726831,369.1563749,0,519906.75,371133,5029,2040,1.422191976,103.3817359,254.85625,0,1653421,1347372,18199,8896,1.215392481,90.85229958,185.8611736,0,-0.145408988,-0.190614146
Acetazolamide,Acetazolamide,1,Advagen Pharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159243.95,338352,2631,1431,0.491360446,60.52601672,111.2815863,0,0,0
Acetazolamide,Acetazolamide,1,Taro Pharm USA,10673310.8,6410401.733,105782,42709,1.650355904,100.8991208,249.9077665,0,9680020.96,6245983.5,98574,42168,1.535604041,98.20054944,229.5584557,0,7573661.59,5000817.5,65334,26958,1.507633986,115.9222088,280.9430073,0,3986926.05,3202570.75,42028,20895,1.231176767,94.86356834,190.8076597,0,2418744.05,2073372,27840,15461,1.150540387,86.88017421,156.4416306,0,-0.065495371,-0.086242269
Acetazolamide,Acetazolamide,1,Marlex Pharm.,1860.29,812,16,11,2.290997537,116.268125,169.1172727,1,768.52,412,15,0,1.865339806,51.23466667,0,1,1444.38,979,22,12,1.475362615,65.65363636,120.365,1,2305.64,1877,31,0,1.228364411,74.37548387,0,0,794.13,610,17,12,1.301852459,46.71352941,66.1775,1,0.059825934,-0.131771003
Acetazolamide,Acetazolamide,1,Major Pharmaceu,0,0,0,0,0,0,0,0,8557.12,3790,65,48,2.257815303,131.648,178.2733333,0,18077.84,9435,124,81,1.916040276,145.7890323,223.1832099,0,6599.01,4172,83,57,1.581737776,79.50614458,115.7721053,0,6744.14,4786,90,49,1.409139156,74.93488889,137.6355102,0,-0.109119617,-0.145415214
Acetazolamide,Acetazolamide,1,"Trupharma, LLC.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.01,1061,11,11,0.792217042,69.63727273,69.63727273,1,163876.08,177540,2751,1562,0.920388136,59.56964013,104.9142638,0,0.161787853,0.161787853
Acetazolamide ER,Acetazolamide,1,Nostrum Laborat,438464.49,253159,4262,2038,1.731972752,102.8776373,215.1444995,0,1158141.13,692312,11176,5372,1.672860112,103.627517,215.5884456,0,1804322.51,1133871,17553,6806,1.591294345,102.792828,265.1076271,0,1894527.56,1244124,19707,8601,1.522780334,96.13475212,220.2682897,0,2044573.48,1346809,21171,9191,1.518087182,96.57425157,222.4538657,0,-0.003081962,-0.032415474
Acetazolamide ER,Acetazolamide,1,Accord Healthca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000732.32,659798,7865,4388,1.516725301,127.2386929,228.0611486,0,0,0
Acetazolamide ER,Acetazolamide,1,Ingenus Pharmac,1874188.51,948289,15245,6243,1.976389592,122.9379147,300.2063928,0,2851043.5,1582804,25874,10210,1.801261243,110.1895146,279.2403036,0,3907170.19,2471865.286,37129,13023,1.580656605,105.2323033,300.0207471,0,2420341.74,1819271,28639,12319,1.330390986,84.51208981,196.4722575,0,577071.75,422110,7616,4108,1.367112246,75.77097558,140.4751095,0,0.027601855,-0.088025062
Acetazolamide ER,Acetazolamide,1,Alembic Pharmac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469.05,697,15,0,2.107675753,97.93666667,0,1,2024.98,713,18,0,2.840084152,112.4988889,0,1,1745.72,866,17,0,2.015842956,102.6894118,0,1,-0.290217174,-0.022027939
Acetazolamide ER,Acetazolamide,1,Avet Pharmaceut,3587559.57,1818343,33761,15291,1.972982859,106.2634273,234.6190288,0,4180410.02,2335985,38665,18826,1.789570575,108.1187125,222.0551376,0,2407328.07,1436281,20706,10429,1.676084325,116.2623428,230.8301918,0,1278327.35,1204731,16403,8538,1.061089447,77.93253368,149.7221071,0,437999.12,601942,8096,4998,0.727643394,54.10068182,87.63487795,0,-0.314248769,-0.220710509
Acetazolamide ER,Acetazolamide,1,Zydus Pharmaceu,3473330.98,1680134.232,29130,14029,2.06729374,119.2355297,247.5822211,0,775713.6,401395,7849,4827,1.932544252,98.82960887,160.7030454,0,412605.84,223956,3283,1820,1.842352248,125.6795126,226.7065055,0,1636985.71,1090385,15766,7671,1.50129148,103.8301224,213.3992583,0,2320436.76,1539013,20504,9980,1.507743443,113.1699551,232.5086934,0,0.004297609,-0.075873733
Acetazolamide ER,Acetazolamide,1,"Micro Labs USA,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126293.46,90278,1429,709,1.398939498,88.37890833,178.1289986,0,1324301.53,1007060,14017,5272,1.315017506,94.47824285,251.1952826,0,-0.059989722,-0.059989722
Acetic Acid*,Acetic Acid,1,Rising Pharm,0,0,0,0,0,0,0,0,58233.73,35861,2279,2099,1.623873567,25.55231681,27.74355884,0,5456.87,3026,180,156,1.803327826,30.31594444,34.9799359,0,948.45,510,32,28,1.859705882,29.6390625,33.87321429,0,49787.83,27391,1751,1437,1.817671133,28.43394061,34.64706333,0,-0.022602902,0.038295645
Acetic Acid*,Acetic Acid,1,B.Braun,43188.85,8378572.5,4572,1237,0.005154679,9.44638014,34.91418755,0,53852.22,9429484,5259,1587,0.005711046,10.24001141,33.93334594,0,87018.7,12791450,7492,2235,0.00680288,11.61488254,38.93454139,0,81833.99,11389170.29,6647,2111,0.007185246,12.31141718,38.76550924,0,138110.21,17724946,10553,3276,0.007791855,13.08729366,42.15818376,0,0.08442426,0.108816843
Acetic Acid*,Acetic Acid,1,Hospira/Icu Med,284434.66,20083564.67,14841,3632,0.014162559,19.16546459,78.31350771,0,329339,22367798,17033,3962,0.014723801,19.33534903,83.12443211,0,167819.41,11152145,8667,2578,0.015048173,19.36303335,65.09674554,0,31515.98,2590390,1648,660,0.0121665,19.12377427,47.75148485,0,665.1,197000,19,0,0.003376142,35.00526316,0,1,-0.722505065,-0.30125333
Acetic Acid*,Acetic Acid,1,Hi-Tech/Akorn C,480431.98,294078,18560,15016,1.633688953,25.88534375,31.99467102,0,549939.65,340907.6,21758,18118,1.613163362,25.27528495,30.35322055,0,556408.95,336360,21568,17638,1.654206654,25.79789271,31.54603413,0,485125.39,302833,19375,15759,1.601956821,25.03872981,30.78402119,0,459616.45,293688.5,18468,15091,1.564979391,24.88718053,30.45632828,0,-0.023082663,-0.010684502
Acetic Acid*,Acetic Acid,1,"Trupharma, LLC.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79658.7,44720,2817,2552,1.781276834,28.27784878,31.21422414,0,199424.8,115880,7327,6242,1.720959613,27.21779719,31.94886254,0,259477.78,165105,10383,9069,1.571592502,24.99063662,28.61150954,0,-0.086792921,-0.060700126
Acetic Acid*,Acetic Acid,1,Baxter Healthca,144508.04,19840913,11934,3293,0.007283336,12.10893581,43.88340115,0,131401.76,17274508.67,10996,3112,0.007606686,11.94995999,42.22421594,0,113042.7,14678600,9182,2911,0.007701191,12.3113374,38.83294401,0,150412.73,18509783,11921,3505,0.008126121,12.61745911,42.91376034,0,177529.77,21502443.99,12876,4093,0.00825626,13.78764912,43.37399707,0,0.016014951,0.03184212
Acetic Acid*,Acetic Acid,1,Morton Grove Ph,553127.97,338714,21541,17690,1.633023642,25.67791514,31.26783324,0,261528.83,158728.2,10146,8916,1.647651961,25.77654544,29.33252916,0,256528.37,152149,9613,7829,1.686033888,26.6855685,32.76642866,0,300086.38,182047,11600,9357,1.648400578,25.86951552,32.07078978,0,228992.76,141948.5,9109,7641,1.613210143,25.13917664,29.96895171,0,-0.02134823,-0.003047153
Acetylcysteine*,Acetylcysteine,1,Perrigo/Padagis,402533.84,81016.5,728,286,4.96854147,552.9310989,1407.460979,0,153754.04,33642,366,132,4.57030022,420.0930055,1164.803333,0,165831.72,38921,234,76,4.260726086,708.6825641,2181.996316,0,157259.07,33407.111,193,61,4.707353174,814.8138342,2578.017541,0,122840.92,30006,241,82,4.093878558,509.713361,1498.06,0,-0.130322624,-0.047255371
Acetylcysteine*,Acetylcysteine,1,Fresenius Kabi*,51600.21,9675,127,56,5.333355039,406.3008661,921.4323214,0,31442.39,7468,67,32,4.37549047,469.289403,982.5746875,1,26718.76,41616,411,151,0.637347591,65.00914842,176.9454305,0,12101.01,27475,330,122,0.435739406,36.66972727,99.18860656,0,38451.73,57108,651,271,0.677697078,59.06563748,141.8883026,0,0.555280676,-0.402952644
Acetylcysteine*,Acetylcysteine,1,Hospira/Pfizer,356230.36,975593,11378,3395,0.365196715,31.30869749,104.9279411,0,452412.58,1240980,14755,4098,0.364663663,30.66164554,110.3983846,0,322745.03,858801.78,9196,2578,0.375837836,35.09624076,125.192021,0,146652.01,378317.554,4080,1393,0.387640838,35.9441201,105.2778248,0,38271.95,94989,1061,416,0.404200539,36.07158341,91.99987981,0,0.042719184,0.025693271
Acetylcysteine*,Acetylcysteine,1,Sagent Pharmace,0,0,0,0,0,0,0,0,9337.96,2310,22,11,4.042406926,424.4527273,848.9054546,1,11082.2,2820,37,0,3.929858156,299.5189189,0,0,7641.06,2055,66,14,3.718277372,115.7736364,545.79,1,9130.88,2678,123,13,3.409589246,74.23479675,702.3753846,1,-0.083019123,-0.055169268
Acetylcysteine*,Acetylcysteine,1,Auromedics-Eugi,48903.26,7557,99,36,6.471253143,493.9723232,1358.423889,0,24495.12,4602,91,26,5.322711864,269.1771429,942.12,0,20379.86,4494,66,25,4.534904317,308.7857576,815.1944,0,44968.55,8976,61,22,5.009865196,737.1893443,2044.025,0,135166.06,22168,121,53,6.097350235,1117.074876,2550.303019,0,0.217068723,-0.014768728
Acetylcysteine*,Acetylcysteine,1,Amer. Regent,730470.03,413993.5,4966,1664,1.819154446,147.0942469,438.984393,0,671811.82,399407.25,4092,1239,1.757792513,164.1768866,542.2210008,0,621902.12,386305,3746,1035,1.731137806,166.0176508,600.8716135,0,691934.95,476156,4451,1207,1.501251856,155.4560661,573.2683927,0,751316.45,505870.46,4833,1524,1.532005219,155.4555038,492.9897966,0,0.020485146,-0.042039354
Acetylcysteine*,Acetylcysteine,1,App/Fresenius K,502478.88,507152,6795,2726,0.991120862,73.94832671,184.3282759,0,638408.77,681198.75,8657,2849,0.943811833,73.74480421,224.0817024,0,578066.08,623431.5,7196,2326,0.930189049,80.33158421,248.5236801,0,535380.02,685560.974,7478,2213,0.781672873,71.59401177,241.9249977,0,728123.44,937466.776,10303,3045,0.776309089,70.67101233,239.1209984,0,-0.006861929,-0.059243964
Aciphex,Rabeprazole Sodium,1,Woodward Pharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515854.03,205803,2291,1423,21.94260545,1971.127905,3173.474371,0,0,0
Aciphex,Rabeprazole Sodium,1,Eisai/ Woodward,22178234.16,1299928,18579,3781,17.06112505,1193.725936,5865.70594,0,19678260.33,1153216,15888,3324,17.0638114,1238.561199,5920.054251,0,18095334.51,1065105,13926,2940,16.98924943,1299.392109,6154.875684,0,16176125.3,906690,11451,2504,17.84085553,1412.63866,6460.113938,0,11359708.29,575690,7148,2072,19.73233562,1589.214926,5482.484696,0,0.106019584,0.037033311
Acitretin,Acitretin,1,Teva USA,4598592.73,261833,7276,2038,17.60628983,632.0220904,2256.424303,0,4265304.76,255481,7117,1960,16.76418336,599.3121765,2176.175898,0,1508230.98,92870,2389,1093,16.24360035,631.3231394,1379.900256,0,166954.24,11548,315,115,14.38071582,530.0134603,1451.776,0,180620.97,13440,321,158,13.46999799,562.6821495,1143.170696,0,-0.063329103,-0.064756021
Acitretin,Acitretin,1,Avkare,583832.34,35220,1034,368,16.58174683,564.6347582,1586.500924,0,657387.56,46026,1374,495,14.31369262,478.4480058,1328.055677,0,567093.51,42786,1268,423,13.25586513,447.2346293,1340.646596,0,376440.77,31007,904,306,12.13196542,416.416781,1230.198595,0,253697.97,19990,567,164,12.88913736,447.4391005,1546.938842,0,0.062411317,-0.061037186
Acitretin,Acitretin,1,Prasco Labs,2885523.35,166575,4929,1511,17.32987385,585.4175999,1909.677929,0,676158.76,43780,1298,668,15.50336247,520.9235439,1012.213713,0,576828.64,39192,1029,469,14.73723857,560.5720505,1229.911812,0,153888.69,10856,302,159,14.17527015,509.5651987,967.8533962,0,6262.17,344,12,0,18.20398256,521.8475,0,1,0.284207099,0.012378125
Acitretin,Acitretin,1,Amneal Pharmace,3763655.63,224645,6515,2100,16.86290377,577.6908104,1792.216967,0,5283061.92,358814,10155,2750,14.76291164,520.2424343,1921.113426,0,5394313.03,391357,10422,3033,13.85764246,517.5890453,1778.540399,0,4432839.4,337864,8938,2378,13.14830492,495.9542851,1864.104037,0,4406721.77,324610,8278,2177,13.58553238,532.341359,2024.217625,0,0.033253523,-0.052594122
Acitretin,Acitretin,1,Sigmapharm Labo,6332716.47,411298,10143,2721,15.56851948,624.3435345,2327.348942,0,6034527.99,429709.43,12606,2812,14.1332376,478.7028391,2145.991462,0,8898288.13,640586.519,16758,4242,13.94709983,530.9874764,2097.663397,0,10352651.29,823686.341,20144,4792,12.63418355,513.9322523,2160.403024,0,9918667.86,842193,20303,5023,11.8714074,488.5321312,1974.650181,0,-0.060373996,-0.065533528
Acitretin,Acitretin,1,Mylan,6806742.23,397766,10785,2670,17.13646566,631.1304803,2549.341659,0,6689589.8,466897,12730,3074,14.37603078,525.4980204,2176.18406,0,6629055.32,471372,12027,2925,14.11397251,551.1811192,2266.343699,0,5961667.83,463489,11213,2889,12.89977488,531.6746482,2063.574881,0,6168166.14,457726,11048,2844,13.54679618,558.3061314,2168.834789,0,0.050157565,-0.057071342
Actemra Actpen,Tocilizumab,1,"Genentech, Inc.",0,0,0,0,0,0,0,0,17195137.67,14862.3,4465,1177,1156.963436,3851.094663,14609.29284,0,56276920.52,47067.5,14203,2740,1195.664111,3962.326306,20539.02209,0,93002648.89,74932.9,24049,4442,1241.14573,3867.214807,20937.11141,0,126483516.6,101561.3,32706,5485,1245.390879,3867.287857,23059.89364,0,0.003420346,0.024854036
Actemra*,Tocilizumab,1,"Genentech, Inc.*",130523440.2,185715.59,36098,5786,1015.824693,3615.808083,22558.49295,0,132676233.6,198566.9,35738,5446,1017.941604,3712.469462,24362.14352,0,127856836.2,191010.1,32917,4668,1050.279983,3884.218981,27390.06773,0,123904981.2,186777.1,32334,5123,1095.350644,3832.033809,24186.02014,0,127758478.6,212640.35,33653,4885,1069.340573,3796.347386,26153.21977,0,-0.023745886,0.012918072
Acthar,Corticotropin,1,Mallinckrodt Ph,724638118.9,90830,11907,2475,7977.960134,60858.16066,292783.0784,0,668892380.3,82995,10968,2102,8059.429848,60985.81147,318217.1172,0,621884161.4,74430,9857,1668,8355.289016,63090.61189,372832.2311,0,431097613.9,50945,6667,1158,8462.020098,64661.40901,372277.7322,0,400387038.5,45155,5913,1007,8866.948035,67713.01176,397603.8119,0,0.047852396,0.026763863
Acthib,Haemoph B Poly Conj-Tet Tox/PF,1,Sanofi-Pasteur,27574.35,815.9,786,704,33.79623728,35.08187023,39.1681108,1,44034.23,1129,1132,949,39.00286094,38.89949647,46.40066386,1,44405.72,1147.6,1151,953,38.69442314,38.58012163,46.59571878,1,49583.46,1413,1418,1124,35.09091295,34.96717913,44.11339858,0,60611.51,1734.5,1734,1378,34.9446584,34.95473472,43.98513062,0,-0.004167875,0.008389029
Actimmune,"Interferon Gamma-1b,Recomb.",1,Horizon Therape,18992801.81,2118,337,51,8967.328522,56358.46234,372407.8786,0,20879139.7,2226.5,381,47,9377.56106,54800.8916,444237.0149,0,23353184.89,2547,417,51,9168.898661,56002.84146,457905.5861,0,25309639.28,2444,423,50,10355.82622,59833.6626,506192.7856,0,27310873.39,2613.5,454,48,10449.92286,60156.10879,568976.529,0,0.009086348,0.038992711
Activella,Estradiol/Norethindrone Acet,1,Amneal Pharmace,0,0,0,0,0,0,0,0,124105.3,12712,255,85,9.76284613,486.687451,1460.062353,0,135010.77,13692,274,78,9.86055872,492.7400365,1730.907308,0,135284.56,13916,300,57,9.721511929,450.9485333,2373.413333,0,141956.4,14560,293,63,9.749752747,484.4928328,2253.276191,0,0.002904982,-0.000447248
Actonel,Risedronate Sodium,1,Actavis/Allerga,3671232.33,36899,6597,1445,173.7016191,556.5002774,2540.645211,0,2907325.96,27665,4581,1064,180.1974409,634.6487579,2732.449211,0,2358868.74,20947,3568,809,177.2770247,661.1179204,2915.783362,0,1788277.96,15477,2562,624,176.3035436,698.000765,2865.830064,0,1460182.27,12468,2048,492,176.717329,712.979624,2967.850142,0,0.002347005,0.004312384
Actoplus Met,Pioglitazone HCl/Metformin HCl,1,Takeda Pharmace,461467.05,47787,556,113,9.656059647,829.9767086,4083.779204,0,374075.5,38502,433,91,9.714504613,863.9157044,4110.71978,0,312105.56,32169,364,75,9.702088547,857.4328571,4161.407467,0,203503.89,20419,246,51,9.967034003,827.2515854,3990.272353,0,140808.93,13698,169,33,10.27867151,833.1889349,4266.937273,0,0.031266825,0.015743991
Actos,Pioglitazone HCl,1,Takeda Pharmace,2784260.16,159372,2982,632,17.42415825,933.6888531,4405.474937,0,2293887.44,132352,2461,546,17.30214151,932.0956684,4201.259048,0,2092475.64,120551,2035,481,17.34903865,1028.243558,4350.261206,0,1749928.48,98359,1619,378,17.84428421,1080.869969,4629.440423,0,1353112.4,75582,1201,302,18.07263853,1126.654788,4480.504636,0,0.012797057,0.009177221
Acular,Ketorolac Tromethamine,1,Allergan Inc.,89458.99,2401,383,216,37.25905456,233.5743864,414.1619907,0,73030.12,1865,297,177,39.15824129,245.8926599,412.599548,0,92184.89,2245,353,214,41.0623118,261.1469972,430.770514,0,64615.68,1325,195,94,48.76655094,331.3624615,687.4008511,1,48975.95,1090,145,79,44.93206422,337.7651724,619.9487342,0,-0.078629443,0.047927253
Acular Ls,Ketorolac Tromethamine,1,Allergan Inc.,55760.95,1170,183,87,47.65893162,304.7046448,640.9304598,1,42093.7,895,128,61,47.03206704,328.8570313,690.0606557,1,36788.28,750,124,67,49.05104,296.6796774,549.078806,1,22762.86,435,66,36,52.32841379,344.8918182,632.3016667,0,19001.64,340,52,33,55.88717647,365.4161539,575.8072727,0,0.068008228,0.040619516
Acuvail,Ketorolac Tromethamine/PF,1,Allergan Inc.,350759.69,34304,774,343,10.22503761,453.1778941,1022.623003,0,292214.13,27503,587,274,10.62480929,497.8094208,1066.474927,0,215551.35,20437,392,172,10.54711308,549.8758929,1253.205523,0,221208.02,19678,381,166,11.24138734,580.5984777,1332.578434,0,145368.53,12620,264,121,11.51890095,550.6383712,1201.39281,0,0.024686776,0.030235552
