Brnd_Name,Mftr_Name,Tot_Mftr
Asenapine Maleate,Breckenridge,1
Asenapine Maleate,Greenstone LLC.,1
Asenapine Maleate,Sigmapharm Labo,1
Ashlyna,Glenmark Pharma,1
Asmanex,Merck Sharp & D,1
Asmanex,Organon LLC,1
Asmanex HFA,Merck Sharp & D,1
Asmanex HFA,Organon LLC,1
Aspirin-Dipyridamole ER,Amneal Pharmace,1
Aspirin-Dipyridamole ER,Ani Pharmaceuti,1
Aspirin-Dipyridamole ER,Avkare,1
Aspirin-Dipyridamole ER,Dr.Reddy'S Lab,1
Aspirin-Dipyridamole ER,Glenmark Pharma,1
Aspirin-Dipyridamole ER,Lannett Co. Inc,1
Aspirin-Dipyridamole ER,Major Pharmaceu,1
Aspirin-Dipyridamole ER,"Micro Labs USA,",1
Aspirin-Dipyridamole ER,Northstar Rx Ll,1
Aspirin-Dipyridamole ER,Par Pharm.,1
Aspruzyo Sprinkle,Sun Pharma Glob,1
Assure Id Insulin Safety,Arkray USA,2
Assure Id Pen Needle,Arkray USA,1
Astagraf XL,Astellas Pharma,1
Atacand,Ani Pharmaceuti,1
Atacand HCT,Ani Pharmaceuti,1
Atazanavir Sulfate,Amneal Pharmace,1
Atazanavir Sulfate,Aurobindo Pharm,1
Atazanavir Sulfate,Camber Pharmace,1
Atazanavir Sulfate,"Cipla USA, Inc.",1
Atazanavir Sulfate,Laurus Labs Lim,1
Atazanavir Sulfate,Northstar Rx Ll,1
Atazanavir Sulfate,Teva USA,1
Atelvia,Actavis/Allerga,1
Atenolol,Aurobindo Pharm,1
Atenolol,"Gsms, Inc.",1
Atenolol,Legacy Pharmace,1
Atenolol,Major Pharmaceu,1
Atenolol,Mutual Pharm Co,1
Atenolol,Mylan,1
Atenolol,Mylan Instituti,1
Atenolol,Ranbaxy/Sun Pha,1
Atenolol,Rising Pharm,1
Atenolol,Teva USA,1
Atenolol,Unichem Pharmac,1
Atenolol,Zydus Pharmaceu,1
Atenolol-Chlorthalidone,Actavis/Teva,1
Atenolol-Chlorthalidone,Northstar Rx Ll,1
Atenolol-Chlorthalidone,Novitium/Ani Ph,1
Atenolol-Chlorthalidone,Unichem Pharmac,1
Atenolol-Chlorthalidone,Zydus Pharmaceu,1
Ativan*,Bausch Health U,1
Ativan*,West-Ward/Hikma,1
Atomoxetine HCl,Apotex Corp,1
Atomoxetine HCl,Burel Pharmaceu,1
Atomoxetine HCl,Camber Pharmace,1
Atomoxetine HCl,Dr.Reddy'S Lab,1
Atomoxetine HCl,Glenmark Pharma,1
Atomoxetine HCl,Major Pharmaceu,1
Atomoxetine HCl,Northstar Rx Ll,1
Atomoxetine HCl,Prasco Labs,1
Atomoxetine HCl,Rising Pharm,1
Atomoxetine HCl,Teva USA,1
Atorvastatin Calcium,AHP,1
Atorvastatin Calcium,Accord Healthca,1
Atorvastatin Calcium,Apotex Corp,1
Atorvastatin Calcium,Ascend Laborato,1
Atorvastatin Calcium,Avpak,1
Atorvastatin Calcium,Biocon Pharma I,1
Atorvastatin Calcium,Cambridge Thera,1
Atorvastatin Calcium,"Cipla USA, Inc.",1
Atorvastatin Calcium,Dr.Reddy'S Lab,1
Atorvastatin Calcium,Greenstone LLC.,1
Atorvastatin Calcium,"Gsms, Inc.",1
Atorvastatin Calcium,International L,1
Atorvastatin Calcium,Kremers/Lannett,1
Atorvastatin Calcium,Legacy Pharmace,1
Atorvastatin Calcium,Lupin Pharmaceu,1
Atorvastatin Calcium,Major Pharmaceu,1
Atorvastatin Calcium,Marlex Pharm.,1
Atorvastatin Calcium,"Micro Labs USA,",1
Atorvastatin Calcium,Mylan,1
Atorvastatin Calcium,Mylan Instituti,1
Atorvastatin Calcium,Nivagen Pharmac,1
Atorvastatin Calcium,Northstar Rx Ll,1
Atorvastatin Calcium,Novadoz Pharmac,1
Atorvastatin Calcium,Ohm-Sun Pharmac,1
Atorvastatin Calcium,Quallent Pharma,1
Atorvastatin Calcium,Sandoz,1
Atorvastatin Calcium,Sciegen Pharmac,1
Atorvastatin Calcium,Teva USA,1
Atorvastatin Calcium,Zydus Pharmaceu,1
Atovaquone,Amneal Pharmace,1
Atovaquone,Bionpharma Inc.,1
Atovaquone,Camber Pharmace,1
Atovaquone,Glenmark Pharma,1
Atovaquone,"KVK-Tech, Inc.",1
Atovaquone,Lupin Pharmaceu,1
Atovaquone,Major Pharmaceu,1
Atovaquone,Northstar Rx Ll,1
Atovaquone,Pharm Assoc Inc,1
Atovaquone,Vistapharm/Pai,1
Atovaquone-Proguanil HCl,Bluepoint Labor,1
Atovaquone-Proguanil HCl,Glenmark Pharma,1
Atovaquone-Proguanil HCl,Mylan,1
Atovaquone-Proguanil HCl,Prasco Labs,1
Atralin,Bausch Health U,1
Atripla,Gilead Sciences,1
Atropine Sulfate*,Accord Healthca,1
Atropine Sulfate*,Akorn Inc.,1
Atropine Sulfate*,Amer. Regent,1
Atropine Sulfate*,Amneal Pharmace,1
Atropine Sulfate*,Apotex Corp,1
Atropine Sulfate*,Bausch & Lomb I,1
Atropine Sulfate*,Hospira/Pfizer,1
Atropine Sulfate*,Oak Pharmaceuti,1
Atrovent HFA,Boehringer Ing.,1
Aubagio,Sanofi-Aventis,1
Aubra Eq,"Afaxys, Inc.",1
Aurovela,Aurobindo Pharm,1
Aurovela 24 Fe,Aurobindo Pharm,1
Aurovela Fe,Aurobindo Pharm,1
Auryxia,Keryx Biopharma,1
Austedo,Teva USA,1
Autoshield Duo Pen Needle,Bd Diabetes,1
Autoshield Pen Needle,Bd Diabetes,1
Auvelity,Axsome Therapeu,1
Auvi-Q,"Kaleo, Inc.",1
Avalide,Sanofi-Aventis,1
Avapro,Sanofi-Aventis,1
Avastin,"Genentech, Inc.",1
Aveed,Endo Pharm Inc.,1
Aviane,Teva USA,1
Avita,Mylan,1
Avodart,GSK/Woodward Ph,1
Avonex,Biogen-Idec,1
Avonex Pen,Biogen-Idec,1
Avsola,Amgen,1
Avycaz,Allergan Inc.,1
Aygestin,Teva Women's He,1
Ayvakit,Blueprint Medic,1
Azacitidine,Accord Healthca,1
Azacitidine,Armas Pharmaceu,1
Azacitidine,Bluepoint Labor,1
Azacitidine,Bluepoint/Oncop,1
Azacitidine,Breckenridge,1
Azacitidine,Dr.Reddy'S Lab,1
Azacitidine,Fresenius Kabi,1
Azacitidine,Meitheal Pharma,1
Azacitidine,Sandoz,1
Azactam,BMS Primarycare,1
Azasan,Salix Pharmaceu,1
Azasite,Akorn Inc/Thea,1
Azathioprine,AHP,1
Azathioprine,Amneal Pharmace,1
Azathioprine,Ascend Laborato,1
Azathioprine,Glenmark Pharma,1
Azathioprine,Mylan,1
Azathioprine,Zydus Pharmaceu,1
Azelaic Acid,Actavis/Teva,1
Azelaic Acid,Amneal Pharmace,1
Azelaic Acid,Glenmark Pharma,1
Azelaic Acid,Sandoz,1
Azelaic Acid,Taro Pharm USA,1
Azelastine HCl*,Akorn Inc.,1
Azelastine HCl*,Alembic Pharmac,1
Azelastine HCl*,Amneal Pharmace,1
Azelastine HCl*,Apotex Corp*,1
Azelastine HCl*,Ascend Laborato,1
Azelastine HCl*,Aurobindo Pharm,1
Azelastine HCl*,Avkare,1
Azelastine HCl*,Breckenridge,1
Azelastine HCl*,Bryant Ranch Pr,1
Azelastine HCl*,Fosun Pharma Us,1
Azelastine HCl*,Hi-Tech/Akorn C,1
Azelastine HCl*,Perrigo/Padagis,1
Azelastine HCl*,Roxane/West-War,1
Azelastine HCl*,Sandoz,1
Azelastine HCl*,Somerset Therap,1
Azelastine HCl*,Sun Pharma Glob*,1
Azelastine HCl*,Zydus Pharmaceu,1
Azelastine-Fluticasone,Apotex Corp,1
Azelastine-Fluticasone,Mylan,1
Azelastine-Fluticasone,Perrigo/Padagis,1
Azelex,"Almirall, LLC",1
Azesco,"Solubiomix, LLC",1
Azilect,Teva Neuroscien,1
Azithromycin*,AHP,1
Azithromycin*,Alembic Pharmac,1
Azithromycin*,Athenex Pharmac,1
Azithromycin*,Athenex-Novaplu,1
Azithromycin*,Aurobindo Pharm,1
Azithromycin*,Auromedics-Eugi,1
Azithromycin*,Avkare,1
Azithromycin*,Bionpharma Inc.,1
Azithromycin*,Cambridge Thera,1
Azithromycin*,Carlsbad Tech,1
Azithromycin*,Epic Pharma LLC,1
Azithromycin*,Fresenius Kabi,1
Azithromycin*,Greenstone LLC.,1
Azithromycin*,Lannett Co. Inc,1
Azithromycin*,Lupin Pharmaceu,1
Azithromycin*,Major Pharmaceu,1
Azithromycin*,Rising Pharm,1
Azithromycin*,Sandoz,1
Azithromycin*,Slate Run Pharm,1
Azithromycin*,Sun Pharmaceuti,1
Azithromycin*,Tagi Pharma,1
Azithromycin*,Taro Pharm USA,1
Azithromycin*,Teva USA,1
Azithromycin*,Wockhardt USA L,1
Azithromycin*,Zydus Pharmaceu,1
Azopt,Alcon/Novartis,1
Azopt,Novartis,1
Azor,Cosette Pharmac,1
Azor,Daiichi Sankyo/,1
Azstarys,Corium/Prasco L,1
Aztreonam,Fresenius Kabi,1
Aztreonam,Fresenius/Novap,1
Aztreonam,Hospira/Pfizer,1
Azulfidine,Pharmaci/Pfizer,1
Azurette,Mayne Pharma In,1
B-D Single Use Alcohol Swab,Becton Dickinso,1
BCG (Tice Strain),Merck Sharp & D,1
Bacitracin*,Perrigo/Padagis,1
Bacitracin-Polymyxin,Bausch & Lomb I,1
Baclofen*,AHP,1
Baclofen*,Advagen Pharma,1
Baclofen*,Amneal Pharmace,1
Baclofen*,Aurobindo Pharm,1
Baclofen*,Camber Pharmace,1
Baclofen*,Eywa Pharma Inc,1
Baclofen*,Kartha Pharmace,1
Baclofen*,Lannett Co. Inc,1
Baclofen*,Lifestar Pharma,1
Baclofen*,Major Pharmaceu,1
Baclofen*,Marlex Pharm.,1
Baclofen*,Mckesson Packag,1
Baclofen*,Mylan Instituti,1
Baclofen*,Northstar Rx Ll,1
Baclofen*,Qualitest/Par P,1
Baclofen*,Teva USA,1
Baclofen*,"Trupharma, LLC.",1
Baclofen*,Unichem Pharmac,1
Baclofen*,Upsher-Smith La,1
Baclofen*,Zydus Pharmaceu,1
Bactrim Ds,Caraco Pharma I,1
Bafiertam,Banner Life Sci,1
Balcoltra,Avion Pharmaceu,1
Balsalazide Disodium,Apotex Corp,1
Balsalazide Disodium,West-Ward/Hikma,1
Balversa,Janssen Product,1
Balziva,Teva USA,1
Band-Aid Gauze Pads,J&J Cons Prod,1
Banzel,Eisai Inc.,1
Baqsimi,Eli Lilly & Co.,1
Baraclude,BMS Primarycare,1
Basaglar Kwikpen U-100,Eli Lilly & Co.,1
Bavencio,"Emd Serono, Inc",1
Baxdela*,Melinta Therape*,1
Bd Insulin Syringe,Becton Dickinso,1
Bd Insulin Syringe Micro-Fine,Becton Dickinso,1
Bd Insulin Syringe Ult-Fine II,Becton Dickinso,3
Bd Insulin Syringe Ultra-Fine,Becton Dickinso,2
Beconase Aq,Glaxosmithkline,1
Belbuca,Biodelivery Sci,1
Belladonna-Opium,Perrigo/Padagis,1
Belsomra,Merck Sharp & D,1
Benazepril HCl,Amneal Pharmace,1
Benazepril HCl,Aurobindo Pharm,1
Benazepril HCl,Ranbaxy Pharmac,1
Benazepril HCl,Solco Healthcar,1
Benazepril-Hydrochlorothiazide,Ani Pharmaceuti,1
Benazepril-Hydrochlorothiazide,Padagis,1
Benazepril-Hydrochlorothiazide,Rising Pharm,1
Benazepril-Hydrochlorothiazide,Sandoz,1
Bendeka,"Cephalon,Inc.-T",1
Benicar,Cosette Pharmac,1
Benicar,"Daiichi Sankyo,",1
Benicar,Daiichi Sankyo/,1
Benicar HCT,Cosette Pharmac,1
Benicar HCT,Daiichi Sankyo/,1
Benlysta*,Glaxosmithkline*,1
Bensal HP,Smg Pharmaceuti,1
Bentyl*,Aptalis/Allerga*,1
Benzamycin,Bausch Health U,1
Benzonatate,Acella Pharmace,1
Benzonatate,Aiping Pharmace,1
Benzonatate,Alembic Pharmac,1
Benzonatate,Amneal Pharmace,1
Benzonatate,Ascend Laborato,1
Benzonatate,Bionpharma Inc.,1
Benzonatate,Camber Pharmace,1
Benzonatate,Epic Pharma LLC,1
Benzonatate,Greenstone LLC.,1
Benzonatate,Major Pharmaceu,1
Benzonatate,Strides Pharma,1
Benzonatate,Tagi Pharma,1
Benzonatate,Zydus Pharmaceu,1
Benztropine Mesylate*,AHP,1
Benztropine Mesylate*,App/Fresenius K,1
Benztropine Mesylate*,Bayshore Pharma,1
Benztropine Mesylate*,Chartwell Rx Ll,1
Benztropine Mesylate*,"Cipla USA, Inc.",1
Benztropine Mesylate*,Excellium Pharm,1
Benztropine Mesylate*,Leading Pharma,1
Benztropine Mesylate*,Major Pharmaceu,1
Benztropine Mesylate*,Marlex Pharm.,1
Benztropine Mesylate*,Par Pharm.,1
Benztropine Mesylate*,Qualitest/Par P,1
Benztropine Mesylate*,Upsher Smith La,1
Benztropine Mesylate*,West-Ward/Hikma,1
Benztropine Mesylate*,Zydus Pharmaceu,1
Beovu,Novartis,1
Bepotastine Besilate,Apotex Corp,1
Bepotastine Besilate,Bausch & Lomb I,1
Bepotastine Besilate,Mylan,1
Bepreve,Bausch & Lomb I,1
Berinert,CSL Behring LLC,1
Besivance,Bausch & Lomb I,1
Besremi,Pharmaessentia,1
Betadine,Alcon Laborator,1
Betaine Anhydrous,"Oakrum Pharma,",1
Betamethasone Diprop Augmented,Actavis/Teva,1
Betamethasone Diprop Augmented,Fougera/Sandoz,1
Betamethasone Diprop Augmented,Glenmark Pharma,1
Betamethasone Diprop Augmented,Lupin Pharmaceu,1
Betamethasone Diprop Augmented,Mckesson Packag,1
Betamethasone Diprop Augmented,Perrigo/Padagis,1
Betamethasone Diprop Augmented,Prasco Labs,1
Betamethasone Diprop Augmented,Sandoz,1
Betamethasone Diprop Augmented,Taro Pharm USA,2
Betamethasone Diprop Augmented,Teligent Pharma,1
Betamethasone Diprop Augmented,Versapharm/Akor,1
Betamethasone Dipropionate,Actavis/Teva,1
Betamethasone Dipropionate,Cosette Pharmac,1
Betamethasone Dipropionate,Fougera/Sandoz,1
Betamethasone Dipropionate,Northstar Rx Ll,1
Betamethasone Dipropionate,Padagis,1
Betamethasone Dipropionate,Taro Pharm USA,1
Betamethasone Dipropionate,"Trupharma, LLC.",1
Betamethasone Dipropionate,Versapharm/Akor,1
Betamethasone Dipropionate,Viona Pharmaceu,1
Betamethasone Dipropionate,Zydus Pharmaceu,1
Betamethasone Sod Phos-Acetate,Amer. Regent,1
Betamethasone Valerate,Actavis/Teva,1
Betamethasone Valerate,Cosette Pharmac,1
Betamethasone Valerate,Fougera/Sandoz,1
Betamethasone Valerate,Ingenus Pharmac,1
Betamethasone Valerate,Mylan,1
Betamethasone Valerate,Padagis,1
Betamethasone Valerate,"STI Pharma, LLC",1
Betamethasone Valerate,Sandoz,1
Betamethasone Valerate,Taro Pharm USA,1
Betapace,Covis Pharma,1
Betapace Af,Covis Pharma,1
Betaseron,"Bayer,Pharm Div",1
Betaxolol HCl*,Akorn Inc.,1
Betaxolol HCl*,Epic Pharma LLC,1
Betaxolol HCl*,"KVK-Tech, Inc.",1
Betaxolol HCl*,Marlex Pharm.,1
Betaxolol HCl*,Sandoz,1
Bethanechol Chloride,AHP,1
Bethanechol Chloride,Amneal Pharmace,1
Bethanechol Chloride,Eci Pharmaceuti,1
Bethanechol Chloride,Lannett Co. Inc,1
Bethanechol Chloride,Major Pharmaceu,1
Bethanechol Chloride,Marlex Pharm.,1
Bethanechol Chloride,Rising Pharm,1
Bethanechol Chloride,Teva USA,1
Bethanechol Chloride,Upsher Smith La,1
Bethkis,"Chiesi USA, Inc",1
Betimol,Akorn Inc/Thea,1
Betimol,Oak Pharmaceuti,1
Betoptic S,Alcon/Novartis,1
Bevespi Aerosphere,Astrazeneca,1
Bexarotene*,Amneal Pharmace*,1
Bexarotene*,Ani Pharmaceuti,1
Bexarotene*,Mylan,1
Bexarotene*,Oceanside Pharm*,1
Bexarotene*,Teva USA,1
Bexarotene*,Upsher-Smith La,1
Bexarotene*,West-Ward/Hikma,1
Bexsero,Glaxosmithkline,1
Beyaz,"Bayer,Pharm Div",1
Bicalutamide,Accord Healthca,1
Bicalutamide,Ani Pharmaceuti,1
Bicalutamide,Apotex Corp,1
Bicalutamide,Major Pharmaceu,1
Bicalutamide,Northstar Rx Ll,1
Bicalutamide,Sun Pharma Glob,1
Bicillin C-R,Pfizer US Pharm,1
Bicillin L-A,Pfizer US Pharm,1
Bidil,Arbor Pharmaceu,1
Bidil,Arbor/Azurity,1
Bijuva,Therapeuticsmd,1
Biktarvy,Gilead Sciences,1
Bimatoprost*,Alembic Pharmac*,1
Bimatoprost*,Apotex Corp,1
Bimatoprost*,Fosun Pharma Us,1
Bimatoprost*,Hi-Tech/Akorn C,1
Bimatoprost*,Lupin Pharmaceu,1
Bimatoprost*,Somerset Therap,1
Binosto,Ascend Therapeu,1
Bisoprolol Fumarate,Alembic Pharmac,1
Bisoprolol Fumarate,Aurobindo Pharm,1
Bisoprolol Fumarate,Northstar Rx Ll,1
Bisoprolol Fumarate,Novitium/Ani Ph,1
Bisoprolol Fumarate,"Trupharma, LLC.",1
Bisoprolol Fumarate,Unichem Pharmac,1
Bisoprolol-Hydrochlorothiazide,Edenbridge Phar,1
Bisoprolol-Hydrochlorothiazide,Glenmark Pharma,1
Bisoprolol-Hydrochlorothiazide,Marlex Pharm.,1
Bisoprolol-Hydrochlorothiazide,Mylan,1
Bisoprolol-Hydrochlorothiazide,Novitium/Ani Ph,1
Bisoprolol-Hydrochlorothiazide,Teva USA,1
Bisoprolol-Hydrochlorothiazide,Unichem Pharmac,1
Bivigam,"Adma Biologics,",1
Blenrep,Glaxosmithkline,1
Bleomycin Sulfate,Meitheal Pharma,1
Blephamide,Allergan Inc.,1
Blincyto,Amgen,1
Blisovi 24 Fe,Lupin Pharmaceu,1
Blisovi Fe,Lupin Pharmaceu,1
Boniva*,Roche Labs.,1
Bonjesta,"Duchesnay USA,",1
Boostrix Tdap,Glaxosmithkline,1
Bortezomib*,Apotex Corp,1
Bortezomib*,Athenex Pharmac,1
Bortezomib*,Auromedics-Eugi,1
Bortezomib*,Baxter Healthca,1
Bortezomib*,Bluepoint Labor,1
Bortezomib*,Dr.Reddy'S Lab*,1
Bortezomib*,Fresenius Kabi*,1
Bortezomib*,Hikma Pharmaceu,1
Bortezomib*,Hospira/Pfizer,1
Bortezomib*,Ingenus Pharmac,1
Bortezomib*,Meitheal Pharma,1
Bortezomib*,Sagent Pharmace,1
Bortezomib*,Zydus Pharmaceu,1
Bosentan,Actavis/Teva,1
Bosentan,Par Pharm.,1
Bosentan,Sun Pharma Glob,1
Bosentan,West-Ward/Hikma,1
Bosentan,Zydus Pharmaceu,1
Bosulif,Pfizer US Pharm,1
Botox,Allergan/Botox,1
Braftovi,Array/Pfizer,1
Breo Ellipta,Glaxosmithkline,1
Breztri Aerosphere,Astrazeneca,1
Briellyn,Glenmark Pharma,1
Brilinta,Astrazeneca,1
Brimonidine Tartrate,Akorn Inc.,1
Brimonidine Tartrate,Apotex Corp,1
Brimonidine Tartrate,Bausch & Lomb I,1
Brimonidine Tartrate,Florida Pharmac,1
Brimonidine Tartrate,Pacific-Zydus (,1
Brimonidine Tartrate,Sandoz,1
Brimonidine Tartrate,Somerset Therap,1
Brimonidine Tartrate-Timolol,Apotex Corp,1
Brimonidine Tartrate-Timolol,Pacific-Zydus (,1
Brimonidine Tartrate-Timolol,Sandoz,1
Brimonidine Tartrate-Timolol,Teva USA,1
Brinzolamide,Oceanside Pharm,1
Brinzolamide,Sandoz,1
Brinzolamide,Teva USA,1
Brisdelle,Sebela Pharmace,1
Briviact*,UCB Pharma*,1
Bromfenac Sodium,Alembic Pharmac,1
Bromfenac Sodium,Fosun Pharma Us,1
Bromfenac Sodium,Hi-Tech/Akorn C,1
Bromocriptine Mesylate,Mylan,1
Bromocriptine Mesylate,Perrigo/Padagis,1
Bromocriptine Mesylate,Ranbaxy/Sun Pha,1
Bromocriptine Mesylate,Sandoz,1
Bromocriptine Mesylate,Zydus Pharmaceu,1
Brompheniramine-Pseudoephed-DM,Acella Pharmace,1
Brompheniramine-Pseudoephed-DM,Eywa Pharma Inc,1
Brompheniramine-Pseudoephed-DM,Morton Grove Ph,1
Brompheniramine-Pseudoephed-DM,Perrigo/Padagis,1
Brompheniramine-Pseudoephed-DM,Pharm Assoc Inc,1
Brompheniramine-Pseudoephed-DM,Wockhardt USA L,1
Bromsite,Sun Pharmaceuti,1
Bronchitol,"Chiesi USA, Inc",1
Brovana,Sunovion/Lupin,1
Brukinsa,"Beigene USA, In",1
Bryhali,Bausch Health U,1
Bss,Alcon Surgical,1
Budesonide Dr,Mylan,1
Budesonide Dr,Northstar Rx Ll,1
Budesonide Dr,Perrigo/Padagis,1
Budesonide Dr,Zydus Pharmaceu,1
Budesonide EC,Amneal Pharmace,1
Budesonide EC,Mayne Pharma In,1
Budesonide EC,Mylan Instituti,1
Budesonide EC,Rising Pharm,1
Budesonide ER,Actavis/Teva,1
Budesonide ER,Mylan,1
Budesonide ER,Oceanside Pharm,1
Budesonide*,AHP,1
Budesonide*,Amneal Pharmace,1
Budesonide*,"Cipla USA, Inc.",1
Budesonide*,Exelan Pharmace,1
Budesonide*,Lupin Pharmaceu,1
Budesonide*,Nephron Corp,1
Budesonide*,Northstar Rx Ll,1
Budesonide*,Ritedose Pharma,1
Budesonide*,Sandoz,1
Budesonide*,Sun Pharma Glob,1
Budesonide*,Teva USA,1
Budesonide-Formoterol Fumarate,Astrazeneca/Pra,1
Bumetanide*,AHP,1
Bumetanide*,Amneal Pharmace,1
Bumetanide*,Athenex Pharmac,1
Bumetanide*,Edenbridge Phar,1
Bumetanide*,Heritage Pharma,1
Bumetanide*,Hospira/Pfizer,1
Bumetanide*,Major Pharmaceu,1
Bumetanide*,Northstar Rx Ll,1
Bumetanide*,Sandoz,1
Bumetanide*,Upsher-Smith La,1
Bumetanide*,West-Ward/Hikma,1
Bumetanide*,Zydus Pharmaceu,1
Buphenyl,Horizon Therape,1
Bupivacaine HCl,Auromedics-Eugi,2
Bupivacaine HCl,Hikma Pharmaceu,1
Bupivacaine HCl,Hospira/Pfizer,2
Buprenex,Indivior Inc.,1
Buprenorphine,Alvogen Inc,1
Buprenorphine,Amneal Pharmace,1
Buprenorphine,Apotex Corp,1
Buprenorphine,Rhodes Pharmace,1
Buprenorphine,Teva USA,1
Buprenorphine HCl*,Actavis/Teva,1
Buprenorphine HCl*,Hi-Tech/Akorn C,1
Buprenorphine HCl*,Major Pharmaceu,1
Buprenorphine HCl*,Par Pharm.,1
Buprenorphine HCl*,Rhodes Pharmace,1
Buprenorphine HCl*,Sun Pharmaceuti,1
Buprenorphine HCl*,West-Ward/Hikma*,1
Buprenorphine-Naloxone,Accord Healthca,1
Buprenorphine-Naloxone,Actavis/Teva,1
Buprenorphine-Naloxone,Almatica Pharma,1
Buprenorphine-Naloxone,Alvogen Inc,1
Buprenorphine-Naloxone,Amneal Pharmace,1
Buprenorphine-Naloxone,Dr.Reddy'S Lab,1
Buprenorphine-Naloxone,Hi-Tech/Akorn C,1
Buprenorphine-Naloxone,Lannett Co. Inc,1
Buprenorphine-Naloxone,Major Pharmaceu,1
Buprenorphine-Naloxone,Mallinckrodt Ph,1
Buprenorphine-Naloxone,Mylan,1
Buprenorphine-Naloxone,Rhodes Pharmace,1
Buprenorphine-Naloxone,Sun Pharmaceuti,1
Buprenorphine-Naloxone,West-Ward/Hikma,1
Bupropion HCl,"Apnar Pharma, L",1
Bupropion HCl,Apotex Corp,1
Bupropion HCl,Avet Pharmaceut,1
Bupropion HCl,Bluepoint Labor,1
Bupropion HCl,"Cipla USA, Inc.",1
Bupropion HCl,"Gsms, Inc.",1
Bupropion HCl,Major Pharmaceu,1
Bupropion HCl,Rising Pharm,1
Bupropion HCl SR,AHP,1
Bupropion HCl SR,Actavis/Teva,1
Bupropion HCl SR,"Cipla USA, Inc.",1
Bupropion HCl SR,Dr.Reddy'S Lab,1
Bupropion HCl SR,Epic Pharma LLC,1
Bupropion HCl SR,Global Pharm,1
Bupropion HCl SR,Major Pharmaceu,1
Bupropion HCl SR,Radha Pharmaceu,1
Bupropion HCl SR,Sandoz,1
Bupropion HCl SR,Sciegen Pharmac,1
Bupropion HCl SR,Slate Run Pharm,1
Bupropion HCl SR,Solco Healthcar,1
Bupropion HCl SR,Sun Pharma Glob,1
Bupropion XL,AHP,1
Bupropion XL,Accord Healthca,1
Bupropion XL,Actavis/Teva,1
Bupropion XL,Alvogen Inc,1
Bupropion XL,Amneal Pharmace,1
Bupropion XL,Bluepoint Labor,1
Bupropion XL,"Cipla USA, Inc.",1
Bupropion XL,Dr.Reddy'S Lab,1
Bupropion XL,Epic Pharma LLC,1
Bupropion XL,Exelan Pharmace,1
Bupropion XL,Global Pharm,1
Bupropion XL,Lannett Co. Inc,1
Bupropion XL,Lupin Pharmaceu,1
Bupropion XL,Major Pharmaceu,1
Bupropion XL,Marlex Pharm.,1
Bupropion XL,Method Pharmace,1
Bupropion XL,Par Pharm.,1
Bupropion XL,Radha Pharmaceu,1
Bupropion XL,Rising Pharm,1
Bupropion XL,Sandoz,1
Bupropion XL,Sciegen Pharmac,1
Bupropion XL,Slate Run Pharm,1
Bupropion XL,Sun Pharmaceuti,1
Bupropion XL,TWI Pharmaceuti,1
Bupropion XL,"Trupharma, LLC.",1
Bupropion XL,Westminster Pha,1
Bupropion XL,Wockhardt USA L,1
Bupropion XL,Zydus Pharmaceu,1
Buspirone HCl,Accord Healthca,1
Buspirone HCl,Advagen Pharma,1
Buspirone HCl,Amneal Pharmace,1
Buspirone HCl,"Apnar Pharma, L",1
Buspirone HCl,Aurobindo Pharm,1
Buspirone HCl,Avet Pharmaceut,1
Buspirone HCl,Epic Pharma LLC,1
Buspirone HCl,"Gsms, Inc.",1
Buspirone HCl,Major Pharmaceu,1
Buspirone HCl,Mylan,1
Buspirone HCl,Mylan Instituti,1
Buspirone HCl,Nivagen Pharmac,1
Buspirone HCl,Oxford Pharmace,1
Buspirone HCl,Par Pharm.,1
Buspirone HCl,Strides Pharma,1
Buspirone HCl,Teva USA,1
Buspirone HCl,Unichem Pharmac,1
Buspirone HCl,Yiling Pharmace,1
Buspirone HCl,Zydus Pharmaceu,1
Butalb-Acetaminoph-Caff-Codein,Actavis/Teva,1
Butalb-Acetaminoph-Caff-Codein,Breckenridge,1
Butalb-Acetaminoph-Caff-Codein,Qualitest/Par P,1
Butalb-Acetaminoph-Caff-Codein,West-Ward/Hikma,1
Butalbital Compound-Codeine,Actavis/Teva,1
Butalbital Compound-Codeine,Lannett Co. Inc,1
Butalbital-Acetaminophen,Alvogen Inc,1
Butalbital-Acetaminophen,Larken Labs,1
Butalbital-Acetaminophen,Mayne Pharma In,1
Butalbital-Acetaminophen,Oceanside Pharm,1
Butalbital-Acetaminophen,Qualitest/Par P,1
Butalbital-Acetaminophen-Caffe,AHP,1
Butalbital-Acetaminophen-Caffe,Actavis/Teva,1
Butalbital-Acetaminophen-Caffe,Alvogen Inc,1
Butalbital-Acetaminophen-Caffe,Aurobindo Pharm,1
Butalbital-Acetaminophen-Caffe,Granules Pharma,1
Butalbital-Acetaminophen-Caffe,"KVK-Tech, Inc.",1
Butalbital-Acetaminophen-Caffe,Lannett Co. Inc,1
Butalbital-Acetaminophen-Caffe,Major Pharmaceu,1
Butalbital-Acetaminophen-Caffe,Mayne Pharma In,1
Butalbital-Acetaminophen-Caffe,"Mikart, Inc",1
Butalbital-Acetaminophen-Caffe,Northstar Rx Ll,1
Butalbital-Acetaminophen-Caffe,Proficient Rx L,1
Butalbital-Acetaminophen-Caffe,Qualitest/Par P,1
